posts,label
I gotta fuck to u ok? ,1
"uhm , no ..",0
I saw ur boobs  ,1
"lol, uhm no. tf?",0
you fucking look like a whore .... ,1
and who are you?,0
you post ugly ass pics on insta and u look like a slut in all of them . ,1
"thank you, i try.",0
ever sucked a banana like u were giving a bj? ,0
no? lmfao,0
You have pefect abs btw they are amazing ,0
i dont have abss..? lmfao,0
What magic words do you know? ,0
suck my dick,1
Whats the first thing youd do if you were the opposite sex for one day? ,0
idk tbh,0
I really wanna jerk and talk ok? ,0
no tf,0
u lick pussy bitch i like threesomes ,1
tf?,0
I wanna slap that ass while I ... ,0
idgaf,0
Well I wanna lick yoyr 13 year old ass ,1
okay cool idc,0
I would have to look at your ass nude then tear it up ,1
perv,0
I wanna put it in ur butt ,1
can you just stop?,0
Consider this shit blown up ,0
what?,0
Talk and jerk today plz ,0
no,0
it says you ig in your bio O_o ,0
lmfao then why did you ask,0
Thoughts on Brennan Owings? ,0
idk brennan. lmfao ik it's you.,0
Thongs I guess today ,0
shut the hell up and leave.,0
I gotta jerk off to you ,0
no,0
Would you let someone suck your toes for money? ,0
no,0
Just look at you.you are hot as hell ,0
awh thanks,0
Seems like allot of guys jerk off to you here ,0
i guess.. i dont think so.,0
Bet that ass looks good walking ,0
how do you know?,0
"Haider uppal is saying. That he wants to put his dick in your vagina, and his dick is too small that he wants a pump or pipe instead of it :/ he is such a creepy person ",1
ew ok. thanks for telling me,0
Probably fits that ass good ,0
stop,0
damn bet it's nice ,0
-.-,0
I want to ask sex questions ,0
no thanks.,0
That litte 13 year old ass ,0
can you not?,0
damn some of these guys on here want you bad ,0
yea ig so,0
"beat traits are ur hair,lips and ass ",0
lovely but how do you know what my ass looks like?,0
Can I ask u questions and jerk ,0
um no.,0
"I want to tell u sex fantasies. Don't answer this,I'll send ok after this text and u answer ok back if u wanna here them ",0
ok?,0
I want to ask ok? ,0
im getting ready for school,0
Have u ever seen a guys penis? ,1
yes this guy has sent me pictures of their penis,1
What would be ur favorite sex position ? ,1
odk,0
I bet they look sexy in that butt ,1
No just no. ask questions.,0
Do u think guys want to have sex with u? ,1
ig so.,0
Do allot of guys talk sex here to u? ,1
i get alot of sexual questions but idrk if its more then one guy,0
Is it ok I jerk and ask ,0
idc ask me questions thou,0
Let's talk and jerk again ? ,0
idec,0
That 13 year old ass is  so ,0
thats cool,0
Ever given a handjob ,1
nope? tf,0
Can I ask questions and jerk ,0
nope -.-,0
Can I ask u sex questions ? ,0
uhm no,0
"If you could combine to animals and create something knew, what 2 animals would it be and what would you call it? Yes its a shit question sorry. ",0
polog.,0
No its hell boring ._. ,0
lol,0
Would u liked ur hair pulled during sex ,1
Just stop,0
do you shave your vag completely or leave a strip? ,1
Just stop,0
i wonder y tht guy doesnt ask u those sex questions anymore . . . ,1
I have no idea,0
Question and jerk ok? ,0
Umm sure.,0
Do guys jerk allot on here to u? ,0
I don't know. I get a lot of questions like that but I don't know if it's just one person.,0
Questions and jerk now? ,0
Okay?,0
Think I wanna do the ask and jerk thing ok ,0
Ok?,0
Think u might  give a blowjob ,1
I don't know actually,0
Ever had a sex dream ? ,0
Everybody has,0
Think u will have sex before marriage ,0
I don't know,0
U ever seen a real dick ,1
In real life? No,0
Ok I'll ask and jerk ok ,0
ig?,0
Later for more questions and jerk again ? ,0
Alright?,0
Just do u bend over in front of them ,0
"No, the fuck",0
Can I jerk while I ask? ,0
ig?,0
Guys jerk to u what do u think about that ? ,0
It's weird.,0
I wanna ask sex stuff ok? ,0
.,0
u  give a guy a handjob ,1
Maybe.,0
Do u mind us doing this question jerk thing ? ,0
I guess?,0
Why r all these creepy thirsty ass niggas sayin shit like that ,0
yeah I know.,0
I'm cumming to ur little ass ,1
Saying I got a little ass. Get the fuck outa here.,0
do you like penis in your mouth?????? I can give you mine ,1
That's adorable. Sorry I don't eat baby carrots.,0
For questions and me to jerk ,0
Lovely.,0
Some older guys jerk to u I think. Is that ok ? ,0
No that's creepy.,0
Would u let a guy touch ur tits for money ,1
No.,0
Do like before where I ask u and jerk to u at the same time ok? ,0
Okay? I guess?,0
do you think you're ready for sex ,0
I don't know.,0
Would u let a guy suck ur nipples ? ,1
LOLOL no.,0
Ok I'll ask real questions but can I jerk to u while I ask? ,0
I don't care?,0
So I can jerk to u while asking questions? ,0
I don't care. Just ask questions.,0
do u think tht anon tht was asking all those sex questions will come back ? ,0
I don't know. Probably.,0
Didn't u say u may give a blowjob one day? ,1
Yeah. Why?,0
Lick that 13 year old pussy ,1
Oh. How old are you?,0
I would bury my face in ur ass ,1
Oh...,0
Ever had ur ass grabbed ,1
Yes.,0
U know I like it when we talk and I jerk off ,0
Okay?,0
Damn u gonna make me ask questions and jerk again ,0
Okay.,0
I flirted with girls 20 and older and they sent  to me lmfao ima pimp ,0
Okay.,0
Lmfao can flirt with a girl better than him lmfao ,0
Lol,0
Yeah niqqa trying to flirt but he don't know how to flirt lmfao ,0
Chill.,0
Lol you should've said the sky to that random kid lmfao ,0
What do you mean?,0
Niqqa sit you little hyper ass down before I punch you so hard you gonna look like that girl sharkeisha punched ,0
LOL,0
Take a pic of just u in hoodie pulled down over ur thong ,0
No. The fuck? Why the hell would I do that? Ask real questions.,0
No not like that lmfao I got no pants lmfao so we twins XD ,0
Oh okay.,0
I know how you feel im doing the same thing lmfao but I don't got a hoodie I got a shirt and im under my sheet cause its cold as heck lmfao ,0
I'm under my blanket. But you have no under wear on?,0
Excactly more space lmfao ,0
Right.,0
"Lol anon let her be if she don't wanna have pants let her have no pants on, you just wanna see her panties lmfao nasty ass ",1
Lmfao. Having no pants on is comfortable...,0
The fuck anon mad thirsty lmfao ,1
Yeah I know.,0
why not I'd suck your pussy so you'd feel great ,1
please suck my pussy,1
That 13 year old ass ,0
Yeah.,0
Help me masturbating my dick ,1
plz no,0
Yeah I still been having drama about girls and bullshit ,0
How?,0
On top might be good for u in sex ,1
Why? lol.,0
What do u think would be ur favorite sex position ,1
I actually don't know.,0
Pap of ur tits pls ? ,1
No.,0
Just the thought of u sucking dick ,1
Oh.,0
Because your gorgeus and i like feet ,0
Thanks. But why the fuck do you like feet?,0
Do u think u could ever give a blowjob ,1
I don't know. Maybe.,0
Just got excited while I jerk sorry ,0
Oh okay.,0
Can we do that again while I jerk and ask questions ? ,0
I honestly don't care.,0
Have you sucked a dick before ? ,1
Nope.,0
I bet that littlle 13 year old ass would be sweet ,1
Um?,0
Can I massage your feet? ,0
No? Why the fuck would you want to do that?,0
Helps me jerk better ,0
Cool.,0
Do u think about sex often ,0
Sometimes. But everybody does too.,0
I gonna jerk it while we talk ok ,0
Um I guess...,0
Not a creep or 40. 16 and horny as hell ,0
Lovely... -.-,0
It's ok. I would still give u a hell of a workout ,0
How?,0
Shit I checked out ur pics. You are damn hot!!! ,0
Lmfao.,0
Talk sex shit with u. U hot as fuck ,1
Oh.,0
Matter of fact I'm gonna jerk it to one of ur pics right now. U too damn fine to fuck ,1
Is this Evan?,0
Do you think u will like sex when u finally have it? ,1
I don't fucking know. What kind of question is that?,0
Pull ur yogas up so I can see how that ass looks in them ,1
Oh...,0
Ok would u ever suck a guy? ,1
I don't know.,0
Well it'll be a bunch especially for ur hot butt ,0
Okay?,0
Then I'll just insert my dick into ur pu**y ,1
Um...,0
I like u !! Wanna sex call on skype ? ,1
Ha no. I don't even know who you are. Or what sex call over Skype exactly means.,0
Put my mouth on ur pussy ,1
Oh...,0
i wanna fuck u babe doggystyle? ,1
Um no.,0
95 youre so pretty omg ,0
Thanks but don't lie..,0
I did not mean to like that answer omg sorry lol ,0
its fine lolol,0
ever had your pussy licked??? ,1
nope,0
I saw the top of ur pussy on fb pics tho ,1
no you didnt.. i dont post pictures on there like that.,0
y do u say ur a fuck up? ,0
bc i am.,0
why are you so mean to your sister for dating trevon. ,1
Bc I do not like him. But idgaf no more she can fuck up her life idc,0
fake ass biottccch ! ,0
OMG OMG OMG.,0
u said tht lasttt night lmao ,0
no no no. I didn't.,0
u wanttttttttt meeeeeeeee lmfao ,0
who said that?,0
oh I caught my cats having sex in my bathroom ,0
That's lovely.,0
Have you ever touched your clit in a sexual way? c: ,1
fuck you .,1
not you... the nigga down there ,0
Oh okay. I c I c,0
How annoying it really is its either people want me to date the girl exc. Like it's annoying people want me to date a whole bunch of girls and it's irritating ,0
I do understand. People say the same shit to me.,0
julia is fake . just lyke u r . I hope u see dis u dumb ass julia . ,1
"Okay listen, you can call me ugly all you want. However don't call a gorgeous girl, like Julia, ugly because obviously she isn't at all. Get your facts straight and stop insulting people, it's annoying and irrritating. So just stop.",0
lool dw i didnt mean it rudely dww like im sayinng ur really pretty and even tho im not lez and i dont think u are either fuck cuz ur like stunning ahahaa ,0
I understand. Lol. Thank you though.(:,0
ahaha im not lez butt ur pretttyy so like fuck haha ,1
Oh thanks..,0
I was serious about the dating you thing lmfao ,0
Oh.,0
and your a conceded asshole whos probably an ugly ass hoe who has no life and trying to make themselves feel better by making fun of one of the most beautiful girls I know. ,1
Awh thanks. But who is this.,0
u have a fucked up life . . ,1
"Okay honestly this is a dumb ass question. If my life is fucked up it's none of your business. And if I told  you that my life is like this, you're really fake because I trusted you with it. So bye.",0
how's your clitoris feeling right now? c: ,1
Stop.,0
I'll take that as a yes lmao ,0
Uhm no.,0
You ever suck dick ? ,1
No ._.,0
y r u frands wit julia she ugly an a whore?? ,1
"Wanna know why I'm friends with her? Because she is funny, weird, crazy, gorgeous, and helpful. That is why.",0
You can miss someone you talk to lmfao its not like your dating them and I followed you on Instagram so follow me back ,0
Ugh I dont feel like it bruh!,0
Don't be shy let you answers out did you miss me lmfao ,0
I dont know you bro.,0
Did you miss me cause I missed you lmfao ,0
.. Uhm..,0
dagg lmao.. run then xD lmao jk even if I was late to school I wouldn't be rushing lol... probz just stay home or something haha... ,0
Im not rushing lol bouta go tho,0
Why the fuck you liked a guy post who's profile pic is his Dick lmfao yo funny lol ,1
I did ? When ?,0
Eww that guy has a dick as his icon pic!!! ,1
Who ?,0
And I'm trying to meet new people ,0
Oh okay. Im juust trying to figure out who said it..,0
The teacher said I needed to seek extra help lmfao ,0
Oh lol what subject,0
I got like 10 questions about that like fuck off damn ,0
Yeah I saw them,0
Tf drama about us like wtf ,0
Ikr ._.,0
You just wanna fuck jeremy.. ,1
Tf no I dont hes 12?,0
Ayye Joshua back up 100000000 feet or GB/MB what ever the fuck it is away from Ashley shes mine ,0
Aha,0
Omg thats gonna take years lmfao but since I love you that much lol ,0
Its only like a few questions. But you dont gotta do it.,0
Yeah Jeremy Veliz.. You just want to fuck ashley thats why your saying that.. ,1
Oh..,0
But you still wuv me doe lmfao ,0
Uhm? Yoou thirsty... Lol just kidding.,0
"I just love her feet, thats why i said i might want to like suck on her toes when its rubbed in my face like that. :/ ",0
Oh..,0
well u said not to suck on her toes? lol so? ,0
Dont do that. I dont see why you would want to,0
Don't full stop me bitch . ,1
Huh?,0
i meant things like sucking on her toes or smelling ? ,0
Oh you shouldn't suck on her toe.. Lol thats weird..,0
Ju is to damn cute!!!!!! ,0
Lol thanks,0
you get all your pictures from google . lmfao . ,0
No I don't.,0
u kno ur sis tlks shit bout u? lol ,1
that's nice to know...,0
hahah long legs i like that. ,0
lmfao .,0
why not i bet you like to suck dicks ,1
i have never sucked a dick in my life thank you.,0
"If people wore warning signs, what would be written on yours? ",0
Back the hell up,0
omg you look older then that ,0
I get that all the time I sometimes get that I am 20,0
What is the most dangerous thing you have ever done? ,0
Well I once kinda butt dailed 911  by accident,0
What does it mean when a stranger honks their horn as they drive past you? Is it a traffic thing or am I paranoid? ,0
"obviously if youre a man bro you have to seen a psychologist, but if youre a woman take this shit really seriously cause its a lot of psychos in the fkng.. world",0
What do you hate doing? ,0
Sitting on my butt,0
I honestly hate her she's ugly and annoying. Instead of hanging with her talk to me ,1
Who the fuck do you think you are talking shit anonymously? Fuck off asshole,0
"Have you ever broken any bones? If so, how many and which ones? ",0
lmao both wrists,0
"If you could be any OITNB character, who would it be? ",0
IDC that show is shit,0
Post one of your favorite quotes and who it's by! ,0
"""You don't call retarded people retards.  It's bad taste. You call your friends retards when they're acting retarded""- Michael Scott",0
Would you rather be rich and famous or poor and happy? ,0
is this really a question lmao,0
What do u look like right now ,0
like crap,0
The reason why I stopped going to church is because my sister is gay and my church is against homosexuality and I'm resentful towards her ,0
"Understand one thing. People make mistakes its a part of life. I know its a great sin but its not like she cant find her way back. Help her connect with God more, explain her that its not the way of life. Its unnatural and she can find happiness in the right ways. You have to be very reasonable and understanding towards her. After all shes your sister. If you cant do it have someone else help her whos shes comfortable it.",0
When was the time you grew some balls and talked to your crush??? ,0
Calm your hormones down,0
Do you have any advice for people starting out on youtube? ,0
Its awfully hard getting subscribers this time of the year but it isnt impossible. People get millions of views posting stupid shit so have some faith in your work. Fouseytube is a channel with 10m subs. Theyre promoting small youtubers. You only need to post a video from your channel on their link. Go for it. Thank me later,0
Mkay ,0
I dont give a fuck what you think mkay?,1
"I'm sad, my boyfriend keeps having friendly conversation with this girl Grace. I'm sad cause he's not paying attention to me, or talking to me at all :( ",0
Dump his ass if he forgot about you. You deserve better,0
Why is it okay for a younger boy to be attracted to an older woman? but when a younger girl is attracted to an older man all hell breaks loose. ,0
Never knew it was an issue since I mostly see girls with older men and I haven't heard someone say anything bad about it.,0
What do you think of cheaters (in romantic relationships)? ,0
"I think they they don't deserve a second chance cuz 'once a cheater always a cheater', also they can suck a cow's asscrack",0
Would you rather go out for dinner or cook at home? ,0
I can't cook for shit so I'll go out for dinner,0
I'm 14 lesbo girl with cancer jk. Wanna be fraands?? ,0
I don't think that joke was funny....,0
Is anyone good at geometry ,0
Hell nooo,0
Would you be able to eat only at McDonald's for a month? ,0
I wouldn't even eat that shit if I were starving to death because it will only speed it up,0
How can somebody like u but not want a relationship with you thats dumb as fuck ,1
Maybe they don't want to ruin the friendship you have,0
Thoughts on people who constantly post about how they are single on Instagram ,0
Shut the fuck up and find someone if you're so lonely and single,0
What will the future be like? ,0
How the fuck would I know??,0
And bitches need a real man ,0
And you need a good smack across the face,0
Share the songs you are listening to at the moment. ,0
Apocalypse by cigarettes after sex,0
Would you be able to eat only at McDonald's for a month? ,0
Hell no! I don't even eat it at all,0
What are you thinking about right now?! ,0
I'm thinking about what the hell 2019 has to offer me,0
New year = new you. Do you agree? ,0
Hell noooo!,0
Have you resolved to lead a healthier lifestyle in the new year? ,0
I'm not changing for shit,0
I always feel like my friends dont like me that much ,0
Holy shit I feel the same with my friends,0
What do you think of teen pregnancy? ,0
"Protect yourself kids, sex is dangerous",0
If somone talk about yo fam would u knock the shit outa them i now i would cause i already did last friday ,0
Violence is not my preferred method of solving a problem,0
Why do people smoke? ,0
Because they want to die early,0
"If an alien offered you a ride in his UFO to his planet, would you go? ",0
Yes even if they kill me I'll die knowing they were real,0
How do you greet your friends? ,0
hey bitch,1
How would you describe your country in three words? ,0
Not a shithole,0
My bf and I have sex twice per day... should we practice abstinence? ,0
Yes,0
Would you fuck Mayako? ,1
"Wait, what? INFO~CHAN, STAY AWAY FROM ME",0
Do u wanna touch my butt  ,0
No,0
What is your attitude towards compliments/flattery? How does it make you feel? ,0
"Well, judging by who it is, I would say I would die if it it were a guy and I like him, same with the girl. But If it was from someone i didn't like much (like, not in a crush way) I would brush it off most likely.",0
will you please leave me the fuck alone ,0
"No, Never",0
What da fuck was that last question? ,0
I dunno,0
Who the fuck are you? ,0
Who the fuck are you?,0
PewDiePie or T-Series? ,0
"finally, the good shit",0
What are you most proud of? ,0
"My horse. She was a slaughterbound $500, crazed, wild thing, and that bitch defeated $45,000 dollar horses. And I rode that beast.",0
Were you born with that ego of yours? ,0
"I'll give the attention you so desparately seek. Sure if having an ego to you means knowing for certain that no one cares if you disappear offf the face of the planet. If that means knowing that people don't give a shit about you only what they can get from you is what they care about. If having an ego is hating yourself completely mind and body. If having an ego means repeatedly admitting that you've been wrong. And feeling like you can't do anything right. If it means regretting ever being born and wishing you would just fucking die already wishing you'd never been born If that means trying to kill yourself and understanding how worthless you are. If it means the thought of jumping out of a moving car crossses your mind weekly. If having a big ego means pretty much giving up on the only things you cared about. Because you know you will never be good enough for anything. Then I would say sure, I was born with some of it and then the rest of my life just reinforced that view point so now that's all I have. I hope you're satisfied with your answer. I hope it made you feel good.",0
What frustrates you the most? ,0
That I didn't just die when I wanted to. I should've but I didn't.,0
what is the most common misconception about love that you know? and how are you going to debunk it? ,0
"I don't really feel need to debunk anything no one would listen anyway even if you throughly did. Most common misconception..... I feel like the most common is that if someone has an issue with some part of your personality it means that they don't love you enough and you should just drop them. Usually women with inflated egos I see saying this. And then encourage others to drop their so's over stupid ass shit because they're stubborn and unwilling to dialogue because they think they're above it. It's so weird and bizarre. But they treat their friends like that too usually, ghost them at the drop of a hat. Very healthy.",0
How do you get the last news? ,0
The last news? Idk ask me on my death bed. The latest? Oh well you know bitches will just shove it down your throat along with their opinions on it so you can never be ignorant of the news. Unless you're looking for real news in which case you're just fucked unless you follow a bunch of independent journalists and shit.,0
What music are you listening to now?? ,0
Idk I had been listening to p!atd getting caught up on a few albums I ignored cause there was waaaay too much hype about the death of a bachelor. Really good album but yeah that was a bit much. Pray for the wicked is good too roaring 20's is hella. Now I'll probably be listening to more of sadder shit I can't bear to listen to the happier shit.,0
What chocolate is your favorite? ,0
There was this bourbon chocolate I had one time it was amazing and I've never found anything like it since it was a gift a long ass time ago.,0
Why do people hate you? ,0
Generally? Idk they don't have to know a God damn thing about me and they hate me. Like recent shit? They hate that they got called out for treating people like garbage and are taking things out of context to try to make others hate me. When the real truth of the matter is they all were harassing me and no one would do a God damned thing about it. One even assaulted me I had the bruises to prove it the next day and I regret not saying anything at the time.  Oh and people generally hate and opinions or beliefs I hold so theres that.,0
What do you think people think of you? ,0
They don't usually tell me unless it's to bitch at me about something so it's hard to tell with people.,0
"If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why? ",0
It would depend on how long I had. I think being more acutely aware of your own mortality does always change the way you choose to live.,0
What's your favorite smell? ,0
"idk! well i do know but i'll just say the regular shit vanilla,cinnamon,roses",0
WWhats something youre interested in that most people wouldnt expect? ,0
Legal shit from court cases etc.,0
Do you like to walk in a park when you are bored? Which one? ,0
Parks in other states yes. I really liked zilker Park in Austin. I don't usually like parks near me. It's better just to walk down the road which has creeks and shit so might as well be a park.,0
Many friends served or serve in the army?  What their impressions are? ,0
the friend i do have that served in the military didn't serve in the army. i do know some people who served in the army that i spent a bit of time with and some relatives. For them it was a means to end. And once you're in you're in if you change your mind down the road you don't want to be in anymore it's a pain in the ass getting out. But they do say it did teach them a lot.,0
How do you think the camera phone can completely replace the camera? Or it can not be compared? ,0
In some ways it has. But if they made a phone camera with all the same capabilites as a really nice camera they could replace it but I don't think that's feasible. Because I mean we still have separate lenses and shit like that and I don't think you could size some of the things down.,0
What can spoil your day? ,0
Getting in a fight with obi wan cause he'll just leave you burning alive with no legs. Boy don't give a fuck,0
What future invention are you impatiently waiting for? ,0
where is my damn holodeck?! although those eye cameras like in that episode of black mirror would be hella too.,0
Where is it better for you to watch movies - at home or at a cinema? and why? ,0
I mean it's fun to watch in the cinema but at home is much more free. If it's a movie I really wanna see I'll see it in the theater first. But at home you don't have to deal with people's asshole comments and the crazy temperatures they keep the theater at. You can pause to go to the bathroom. You don't have to pay 5 dollars for twizzzlers. I mean the pros outweigh the cons in almost everything.,0
Do you think your parents picked the right first name for you? ,0
fuck no,0
Do you have any advice for people starting out on youtube? ,0
Keep cranking out. Don't get discouraged by nasty comments but take criticism with a grain of salt. Don't make long ass intros. When you can invest in good equipment but the content is the most important always strive to do better. Get your friends to watch your videos and comment like etc. It's really hard now with the algorithm to get ahead so having people give you a boost is good. Get a twitter too. Tweet links to your video once when it comes out is good. Interact with your audience. Edit down long content to the best stuff. Depending on what you're doing writing down what you want to say or cover. If it's something that has to be spur of the momment obviously you want everything to be authentic. Keeping in technical difficulties can be good and funny. Involve other people of you can because playing off of someone else can help a lot to make things entertaining. It depends on what kind of content you do. If you're doing instructional keep things to the point explain it like they're 12 and leave a slight pause after every instruction. No rambling on where people can't even pause the video.,0
What's the longest you've waited in line and what were you waiting for? ,0
Oh Jesus I was on line for four hours to get a singer's autograph I was young and she wasn't super famous not even mainstream but I wanted to meet her.,0
What is the difference between a women's friendship and a men's friendship? ,0
"like differences between what they provide? thats what i'm assuming. Women tend to be more of someone you can vent your feelings to but not always. They tend to be more loyal. For example if you were to tell your female friend someone was talking shit about them they might say ""Who said it i'll fuck em up"" whereas a dude tends to be like ""oh why did they say that"" followed by shrugging. So I tend to be only close friends with women but men tend to be more chiller about certain subjects.",0
How do you stay fit? ,0
like that bitch,0
Hi .. intrested talking about sex this is my acc ,0
El ra8am 3'lat 7bebtii =)),0
Whats the first thing youd do if you were the opposite sex for one day? ,0
Ensa ensa,0
Have you ever run away from school lessons? ,0
i snuck out of school 10 minutes before it ended if that counts lmao,0
Have you ever had sex with someone one time and didnt even know there name ,0
no,0
Do you think taking away eyeglasses is a good punishment for kids? ,0
no wtf,0
How much of a mess is your room? ,0
complete mess lmao,0
Did you beat the shit outta her? ,0
i blacked out. i don't remember anything,0
Damn you're about to go through hell with the courses you won't make it just quit now ,0
go away? i can anything i set my mind too.,0
Your boyfriend is cheating on you. No joke he snapchatted me flirting his butt off yesterday and also Janvi Patel and him has a thing going on I have proof. ,0
Come off anon then we'll talk.,0
There is nothing on Janvis profile about you so leave her the fuck alone ,0
:) thank you.,0
Jackson trying so hard lmao ,0
Isn't he?,0
What annoys you the most? ,0
Stupid girls and people who think they know it all. AND people who talk crap about my friends. And of course guys who think they're the crap.,0
Appreciate the cheer squad? ,0
"I'm not answering this. Mainly because it don't matter what I appreciate or what anyone else appreciates. If they love what they're doing then that's all that matters. Everyone is of course entitled to their own opinion. No one should be blasted to hell and back for saying negative things about cheerleading. Everyone has equal rights t what they believe. What matters the most should be what you think. I will say this though, you cheerleaders make it look easy & fun! Good luck with your future!",0
Who's  the prettiest girls you know? ,0
"Bailee and Kailee, my sister, Kaitlyn baker, Madison Loudermelt & Madison Reynolds, Caitlyn Bunch, Alyssa Carroll, Chaynee, Haley Broyles, andddd Kaylee Moore. Lol. No homo",0
Who do you miss from your school? ,0
"Not a whole lot lol. Ummm. Madison Loudermelt for sure haha. Hunter Patrick, Maelie, Jacob Harrison, Madison Reynolds, Skyla, Alyssa, makayla, kaylee, and I also miss my two favorite teachers, Mr. Mattingly & Coach Harris. Lol. May sound gay but them two were a great impact on my school year. They got me through a lot.",0
are you for or against gay marriage ,0
Against. I have my reasons. And beliefs.,0
Who was the last opposite sex person you talked to? ,0
Joseph Michael.,0
Why are you such as bitch ,1
Lol. I guess because I don't put up with people's crap. I'm guessing you're one of them,0
How far would you go for the one you love? ,0
I would die for him,0
Post your naughtest picture in your phone  ,1
Hell no,0
How do you know if a guy really enjoyed the sex ? ,1
Uh idk,0
Opinion on abortion? ,0
You should only get them for medical reasons. Other then that if your being stupid and not practicing safe sex then you should be held responsible,0
Name a movie youve seen at least 5 times! ,0
Nemo or like any Disney movie lmao,0
What's the best advice your father ever gave you ? ,0
My fathers a piece of shit so the best advice he gave would be to never trust anyone fully.,0
Life without the internet - could this be possible? ,0
Yes it has been in the past lmfao,0
ugly ass MF you hurt me by3 Felicia ,1
Don't know who the hell this is but k,0
Are you the type of person with lots of friends or just a few close ones? ,0
I don't have a lot of friends and the ones I do have a few are close but I have social anxiety so I don't really talk much to people which really sucks cause I like to talk I just suck at keeping conversations going,0
"If you like a guy thats taken, do you back off? ",0
Yes because he already has a girlfriend. Going after a guy thats taken breaks up relationships and thats a really bitchy thing to do. Its been done to me and it fucking sucks,0
Who is your most hated celebrity? ,0
I hate the Kardashians so much. Theyre so fake and plastic. Oh or that one model whose asking for money so she can get her shitty boob job taken out,1
I regret applying for this damn job ,0
Big oof dude,0
What was the thing that annoyed you? ,0
"I absolutely hate the satisfy posts on Snapchat, I have no clue why but those piss me off",0
"Im writing music and hit a wall, What are some good song lyrics that DONT have to drugs, sex and money? Maybe something about emotions or teenage dreams? ",0
"It depends on how much you have so far, Im a musician and I could definitely help you. Im available to call and help on insta and snap",0
What is your temper? ,0
Oh I've got attitude and usually I'm chill but some people do piss me off and I just put my headphones in and blast music,0
If your boyfriend is a demon what could you do ,0
Is he a sex demon  jk jk Lmao dude demons are awesome literally any anime character that's a demon is literally mouth watering hot,0
Have you ever accidentally called your teacher MOM? ,0
No but I have accidentally called my friend Jesus and it became her nickname,0
What is the healthiest thing to get from McDonalds? ,0
Water lmao even the fruit has added sugar in it,0
Do you believe in destiny? What's yours? ,0
I'm destined to die in a food coma like no joke I just spent like $20-25 at Chick-fill-,0
Thoughts on those who have crush on you?? ,0
"What do you see in me? Like honestly, people call me pretty while other people call me a hoe so I genuinely would like to know",0
See shit like this ignore it not like if you're even that good to begin with ,0
Yea I know I'm not don't need more people telling me that. To think I was actually thinking about apologizing,0
It was me and leave me alone just dont respond bro ,0
Then dont put me in your fucking shoutout! Its not my fucking fault that YOU fucking text me. Its as simple as taking my name off the list. And you fucking texted me and its anonymous so how the fuck was I supposed to know. Oh right I fucking wasnt,0
I figured I would be called that I guess me asking a question makes me a perv ,0
"Dude it's a sexual question to a 17 year old. Most of anyone minor with a grain would call you a damn perv it's not like I fucking singled you out, I've said that or ""umm ok"" to anyone who has asked me a sexual or I've simply said duck off. So get your panties out of a fucking twist and take that shit somewhere else I just finished a fucking 10 hour shift I'm not the fucking one to mess with",0
Boobs or ass ,0
How about neither you disgusting pervert,1
Come to subscribe to PewDiePie!!! or you got ligma ,0
Literally dont give a crap,0
"Im a short freshman nerd, would i receive wedgies by my tighty whities at school? ",0
"Lmao that literally never happens, like movies make high school look like hell for nerds in reality people dont care they stick to their own cliques and dont bother people",0
MoMo is scaring the hell out of me ,0
Ummm ok,0
Can you sleep when someone is snoring nearby?  ,0
Lmfao my damn dog snores I cant sleep when she does cause its so funny shes sounds like a mix of a piggy and an old man,0
Coolest animal you've seen in the wild?  Where did you see it? ,0
Wild horses omg it was so awesome there was a giant group of the running along. I forget where it was but I think it was like an island type place that started with an M,0
This gose to the boys when I ask if u wonna be my girlfriend it's not referring to y'all like wtf I. Said girlfriend key word girl ,0
Lmfao Im a girl,0
So I was being rude to this girl but I thought we were playing but I was wrong next thing I know she kicks me in the balls and says  thats what you get ,0
Ok well yea you shouldve clarified you were joking or you shouldnt have been rude,0
Whats your favorite fast food restaurant ,0
Lmao chick fil a cause of my free employee meal  lmao for real the food is bomb and also I like taco bell,0
Why do people of the opposite sex avoid eye contact with me at the grocery store ?     ,0
Eye think everyone avoids eye contact in the store because its super awkward,0
And the more mad or upset you got the bigger you'd get  ,0
Id actually hate that  cause some days I actually go off on people without saying it to there faces and if I did Id blow up like a big ass balloon,0
What do you do to let others know you love them? ,0
Funny thing I have a lot of emotions and I suck at showing them to people,0
Because girl's don't wear more boxers than boys! ,0
"Sounds like youre really pressed and insecure, you should get that checked lmao",0
But a GIRL can't wear more than me!! ,0
You just sound sexist lmao girls that wear them usually just wear them to sleep not in everyday wear,0
Just ignore them. They're a pansy that has to push their views about boxers and their girly panties on others. ,0
You just sound sexist lmao but tbh most people that i know wear them wear them to sleep not like in the daily,0
Post a picture with the longest hair you have had! ,0
Probably this or when i was little and it was like down to my butt but i ha e no access to pics rn,0
Which animal is your spirit animal? ,0
Idk lmao,0
How would you describe your style? ,0
Wannabe fit bitch,1
Low pants belly pic? ,0
Wtf is that lmao,0
Youre so fucking hot it isnt even funny ,0
Im literally not lmao,0
something you wanna say to people who thinks you are jealous of them? ,0
Dont be lmao,0
"nice, i'll meet u this summer, in front of curleys at moreys. ",0
What lmao,0
A line to describe what your life is being to you now? ,0
A mother fucking bitch,1
looks like you already ate them. ,0
What lmao,0
