,q_a,label
8586, Ohhh I see. Nice :),0
8587, If its cold  then I would say blankets  but ultimately a pillow  only because we all need that bit of neck comfort. The neck is where it matters  lol.,0
8588, Ermmmmm  that I haven't visited already? Well I would like to go back to London  because London is pretty huge and I haven't been everywhere there. Ermmm  everywhere really :) I would like to visit a lot of my twitter dudes  to see how they are all getting along :) But certain special people *cough cough* don't live in the UK :'(,0
8589, Pool :) Is it lame that I go all OCD with an Ocean getting paranoid that a crab will bite my toes? lol Also  I was swimming in the sea in Florida  and kept feeling all of these things hitting my skin. Then  out of no where  these little white fish were flying out of the water an up into the air! At first  we were all like WTF! KEEP YOUR MOUTHS SHUT! and one hit my shoulder. My sister and Dad then got stung by a jellyfish so thats probably why they were darting for it :P,0
8590, Ummmm  huh? Wedding or surgery? You really have some odd fetish for being a doctor ;) <3 A wedding :),0
8591, Pretty woman  the kind I like to meet.,0
8592, Protein :) Fiber just means you get rid of it LOL,0
8593, I am indeedo :) Out and proud! :D,0
8594, Rabbits (they are safer) :P,0
8595, Wet and shit lol. Unless its a romantic movie scene  then its cute <333 :D,0
8596, haha! Only if you could see it was you ;),0
8597, haha  ohhhhh yeahhhhh! Thanks :D Im  frankly terrified to go blonde :S Its very dangerous for my hair (plus  its going to burn like a bitch!!! lol) so  Im really nervous about it falling out  but my hairdresser is going to take a sample and bleach that several times first  to test it out :) Does that make me a  banana then? :P lol,0
8598, A bit of all of them really. Some are GROSSSSSSS! Some are SO OBVIOUSLY made up  and some are freaking hilarious that even the queen would chuckle at them :),0
8599, hahahahahaha! Smut lover eugh? ;),0
8600, Real-life fantasy :) Only because its more relatable I suppose. Im not a massive fan of lord of the rings though  but I LOVE Charmed  angel  buffy etc :),0
8601, Black Dress. Red Dresses clash with my hair a little too  but still  when I go back blonde  I love blonde hair with black clothing  I think it looks LUSHHHHHHH! :D,0
8602, Red definitely  Bright red  full of colour XD,0
8603, I haven't really thought about them being different. I know one is land one is water  but I haven't thought much about which I prefer. I like frogs  so Amphibians :),0
8604, HAHAHAHAHAHAHAHAHAHAHA!!!! Oh dear lord!!!!! Well I guess you will have to wait and see ;);) In seriousness  I don't really know to be honest. Been a while since anyone has been able to let me know :),0
8605, Rock,0
8606, Rock  definitely.,0
8607, Huh? Im  going to go with rope  so I can use it in another kind of way ;);) haha!,0
8608, I dont agree.......,0
8609, Indeed. I dont play games...,0
8610, SWEDEN!!!!! No doubt!,0
8611, yes  definitely screwed :P,0
8612, Cuddles :) Im not one of those people that needs sex to survive  im not saying no to it mind lol. Im just more of a cuddle person :),0
8613, I actually forgot to send you that pasta. I ate it instead. Perhaps we call it quits?,0
8614, It means nothing? Why not? I dont even know the definition of shed talk  define :),0
8615, To be honest  I know why they are all from anyway  so no need to worry ;),0
8616, Depends in which country you live in. But yeah  probably :P,0
8617, Depends where your bedroom is?,0
8618, Does that even make sense?,0
8619, It depends on your situation? What is the situation  explain it to me :),0
8620, No  I hear they feed you rabbits.,0
8621, Go for it! Comes in handy yeah? Every need space awareness? You got it right there :P,0
8622, wouldn't that be giving in too early?,0
8623, HAHAHAHAHAHAHA! I think it might be worthwhile  but by doing that  they highlight it to all the innocent Kids  then they will all want one lol. I didn't even notice  at least I was an innocent one ;),0
8624, I think its important yes  BUT it is also important to have a close friend outside the relationship. Just because if anything ever happened and you went through a 'rough patch'  sometimes other people can make you see things clearer. So  I think they can  but to have someone else outside the relationship is even more important.,0
8625, Hmmm  tricky. Thats the same thing. I suppose all in all  they should shut it yeah? :P,0
8626, Awwwwww! Thats SO cute! Well I just watched it myself  and everytime there was an advert break  I kept thinking about coming back online to talk to you  but then Skins was back and I didn't. Haha  I did though. Like I promised <3 I think you REALLY should get that plane :) Just saying ;) <333,0
8627, Probably neither lol. Not a fan of heights :S,0
8628, Laughing :) Smiling can be faked  and that can sometimes be unhappy. So Laughing. Thats never fake :),0
8629, Snog Emily and Lily  send off Naomi and Kat (SOrrrrrry Kat! I still love you  but you know  Emily and Lily more <3333) lol,0
8630, lol! Only when you have school....yeah? ;),0
8631, In september actually :D Im REALLY excited  but im also really nervous about the anticipation of it  you know? Im going to be down there by myself  and living without my parents would be AMAZING!  Still scary though :S Mixed minds about it :D,0
8632, Mum  definitely :) although  I know she doesn't agree with me being Gay  but I still get on with her better than I do my dad. I argue with my father ALL the time  about any little thing! Its just  terrible! We just don't gel all that well...,0
8633, I believe that is a trick question. Both can happen together ;),0
8634, Nooooo! Don't stop! Because they you have nothing to stop you being bored :( I do it too  but I LOVEEEEEEEE painted nails! I actually LOVEEEEE them :D Mine are always painted  but Im not so into that manicured stuff  I like them to be flashy :) So  don't stop :) If you're bored. Come to me :D,0
8635, What the hell is an 'obstetrician'? :S YOU AREN'T WEIRD!!! :) You are amazing! No weirdness is in amazing  so I let you go freeeeeee  free from your weirdness. Okay  yeah  I think im weird :/ lol,0
8636, Okay...,0
8637, Of course ;),0
8638, Stealing my questions now are we? :P Well I haven't thought much about the first few  the how many I want  their names etc. I don't know if I want boys or girls either  probably girls  but it doesn't really matter to me. I know I definitely want to have children  but in the relationship  I can see myself more as the caring person  so I don't know if I would have the children necessarily. I suppose you can have a child each (keep popping them out ;) lol) but  I don't know if I really want to actually have one. Its hard to say really  im not in a position at the moment where I want kids here and now  definitely not  so I guess I can comment more near the time :),0
8639, Awww bless you!,0
8640, :((((((( I would  but then you actually wouldn't get to watch it  and I know you want to watch it. How about I come over and comfort you instead? :),0
8641, HAHAHAHAHA! Twitter is pretty dead. At least im making an impact :),0
8642, Its okay  you needed to geek out about the show  and I wasn't around to actually chat :) soooo  all in all  just formspring me any random spurts you get. That would sort things out nicely :D,0
8643, TORI!!! ITS ALL BEEN YOU!!! Omg! You dirty little animal ;) lol,0
8644, No its okay  I got it in the end :P I read it first like 'huh?' lol. I got it  I was just being blonde :P,0
8645, Sorry :),0
8646, Hahaha! Okay  so we need somewhere relaxing  and Im not a hugeeeee lover of JUST beaches. But somewhere with a nice beach  a good nightlife (because I can imagine its not the best in Alaska)  and somewhere with a really nice hotel ;) How aboutttttt  Los Angeles? In the summer obviously? Have you ever been there? Or would you want to get out of america?  I went there and I loved it  but I wasn't (and Im still not) 21 so I couldn't go out :( But it looked pretty lively and there again you have the beach to relax upon too :) So  what do you think? Its not TOO hot either  well it wasn't when I went so it sounds like a nice plan :) Lots of sunset walks and going out for dinner? Or staying in and ordering room service ;) lol,0
8647, Done and dusted :P You need a Harry Potter cape thing  not that I watch it  but you know.,0
8648, Hmmm  Salad :),0
8649, Linguine :) Im not a massive fan of spaghetti actually :(,0
8650, Thanks :D <3,0
8651, Next question...,0
8652, It depends on what its for. I like spontaneity in a relationship  I think the unexpected things can keep love alivvvvvvvve. Stability with things I need lol. For example Kel  you don't need your car today do you? yeah  why? Oh  your dad just lent it to a friend ....... lol,0
8653, Hmmm  depends on my intentions. If I am going out gardening  then clouds and sun  if im going for a romantic drive with the top down on my car  stars and moon (AS LONG AS ITS STILL WARM) :),0
8654, Stars! They're gorgeous! <3,0
8655, I went to bed  about 5am  so from that point. No :),0
8656, I am glad I helped! and haha! Cooking made everything better! thats cute :),0
8657, Ohhh I see. Well yeah  she did eat a lot of them in Season 3. BUT  there have been no Naomi-banana-eating in Season 4  so for me  she is a garibaldi person. Ask me that question about Garibaldis  then you are sure to get Naomi... :P,0
8658, Occasionally  but not at the moment :),0
8659, Hmm  stripes?,0
8660, Sun  its warmer <333333,0
8661, Sun :),0
8662, Good :D,0
8663, Sunset  it means its closer to bedtime lol! Sunrise is tooooo early :( Also  sunset  when its warm  romanticccccc :) How about you?,0
8664, HAHA! Bummm? You mean fit? LOL! Not my cup of tea darlin' ;) She is pretty though! Oh  and Im will you on the tall thing! GO TAYLOR BECAUSE YOU'RE TALL!! :D,0
8665, HAHAHAHAHAHAHAHA!! Well  they may say something along those lines :P I haven't used a camera in a WHILLLE so bare with me. Also  I only have a crappy mini DV camera :S I want to get a HD Camcorder  but don't have the cash atm :(,0
8666, shy-reserved-short and cute :) DEFINITELY! Everyone knows im not into that typical 'hot' kind of stereotype look. Being cute does it for me so much more :),0
8667, Pale  definitely. Its more natural. I don't mean  like scary white  but it completely depends on their natural skin tone. If someone is naturally olive skinned  then darker  but if they are naturally lighter  they don't need to be tanned to be beautiful :),0
8668, Hmm  thats a hard one. It depends on where the tattoo or piercing is. I LOVE tongue lip (centre stud) piercings  and any in your ear  as for tattoos. As long as its nothing too cheap looking  or nothing too big  or on your face or something :S So yeah  piercings :) I CAN NOT STAND eyebrow piercings though. Thats probably the worst for me (besides weird cheek studs or something :S),0
8669, Love you toooooo :D,0
8670, Tea. With half a bucket of milk :),0
8671, Indeedio ;) Just like my fanfiction :),0
8672, I was once pushed down concrete steps by my sister  and my scull was cracked open. I had to go to hospital to get it stapled back together :S Im sure I cried at the time  I can't remember it  but I have been told :/ There was blood everywhere too  so its not too lame to cry :P,0
8673, If I tell you over this  then everyone will know :(,0
8674, Oh god! Okay  ready for an essay from me this time? :P  So  I was born. Which I don't remember  otherwise that would have been a sight! I open my eyes  to see and hear pushhhhhhhhh and a little slit with light coming through-ahem! I shall start a little later :P  I went to primary school  and all through the 6 years  I was such a good girl  and I was even encouraged by a teacher to do something wrong because I saw so innocent,0
8675, Ermmmm  waking up next to a bloke after taking E and thinking SHIIIIIIT!. *whistles and walks out quietly* :S,0
8676, Oooo  this is difficult  I would say back massage :) A good back massage can let everything melt away :))))) I haven't had one in years though :(,0
8677, Oh temple massage! Definitely! That is just <333333! Because then it leads to cuddling too :),0
8678, VODKA!!! But put it in the freezer before hand  and it takes away the TWANNNG :),0
8679, Awwwwwwww! You are SO Sweet! Don't you ever change! EVER! EVERRRRRRR! You are nothing but amazing  and I really do love you too! <333,0
8680, Pasta with roasted peppers  cream cheese and steamed Salmon with cracked black pepper :),0
8681, Haha  well it can be remembered for later use :),0
8682, haha! Thanks :) I do need to be taken care of at times  of course. But what can I say? Smaller people are too darn cute! lol,0
8683, Be bold. Can you see the questions im being asked?! LOL!,0
8684, Hmmmm  the Kathryn one? How about you expand for me considering I didn't really get it :P,0
8685, Ahhh I see. Sucks You have so long to wait then  well  they put all the important people first in the year then ;),0
8686, Yeah  its not a let down so much  but it doesnt seem to go anywhere. It doesnt grow. It kind of feels like they chopped the 1st one in half  added more video and stuck it back together again. There was no growth or development :(,0
8687, I was actually going to go to bed  but now you are home  Im not :P I missed you too :( Hmmm  I need to find out who this was from then....hmmmm.....,0
8688, Is it embarrassing if I said 'Tik Tok' by Ke$ha. O_O,0
8689, OMG! Was he a virgin?! Poooooooooor guy!!! I mean  at 84  he really didn't have much of a chance did he? It probably wouldn't work at that age. Blessssss him! That sucks :(,0
8690, Well  personally  I kind of thing you need to know if the person at least things of you that way a little. Have you tried reading little signs and stuff that they give you? Got anything from that?,0
8691, Ohhhh  well thats a faillll because I don't have a multiregional player :( I might watch it online or something  Thanks :D,0
8692, At least its always surprising us :),0
8693, hahahaha! Did you just google it to test me? You tested me! Coooooool :P,0
8694, haha! Well they are pretty good to me :D You always ask really good questions  this is obviously why. You plan and are potentially really organised :P,0
8695, Hmmmmmm. Are you ready for a relationship with someone else? Because I know dating someone doesn't sound like the best way to get over someone else  but sometimes it really can help :) x,0
8696, Hahaha! I just noticed that you copied this in one of my questions! HA! Thats hilarious! :P I shall use my imagination then  just like the doctor ordered ;) There was fluff and smut? SCORRRRRRE ;);) haha!,0
8697, This is a difficult question. Even if there wasn't a year of my life in the balance  I don't know if I would. When you lose the people that you love  its so so painful  and to get them back  even for a moment  you know you are going to go through all that pain again. Is it worth it? So no  I probably wouldn't :(,0
8698, Work today! :( A group of 5 guests walked out without paying their bill  and I wasn't around at that precise moment to stop them  so they left  getting off scott free,0
8699, Ummm  I would say perhaps green?  Because im quite a cheerful person  but sometimes I can be pushed  and I may become down about something becoming 'blue' ;)  OR  on the other hand  im easily cheered up about something  becoming a happy yellow! I have no idea lol  im just thinking logically :P,0
8700, Isn't that from a Family Guy episode?,0
8701, HAHA! Push up bra! lol! Im not a fan of thongs :/ Obviously for some occasions  but not overly keen :P,0
8702, To be...definitely. Sounds better :),0
8703, Okay  here is my toast routine  and it has to be precise :) When the toast pops up  it has to be buttered STRAIGHT away  so that the butter melts and then you eat while still warm :) So the answer (after the essay about toast)  butter :),0
8704, GIRLY-GIRLS! Definitely :D I don't really understand lesbians that fancy girls that look like boys. I have no problem with it  obviously  I just personally don't get it. I like girls  so I like girls that look like girls lol. :),0
8705, Hmmm  some people already know the answer to that. You know who you are ;),0
8706, It would totally shut him up :),0
8707, Its the development of the modern age. The kids all have better things to do. Doing things rather than tweeting about them. Looks like we need to be catching up.,0
8708, Maybbeeeeeeee. At least I gave some thought into an excuse :P lol,0
8709, TWITTER FAILLLLLLLL :( Justin's fault :(,0
8710, Oh buggar! Not a clue where thats from :/,0
8711, V-Card? You mean valentines card? Did I get one?  I think you created more questions then lol. If thats what you meant  then yeah I got one lol.,0
8712, No probs :),0
8713, Virgin card? What the hell is that?! LOL!,0
8714, Ummm  im confused. Who actually loves me? :/ There is 3 people??? :),0
8715, I hope there were no children around then? They would have picked up some baddd words. Thats all on you missy ;) haha,0
8716, yes please :) I want to get some fresh air  but its dark and scary outside  so not by myself :(,0
8717, Hmmm  okay drink  remote control and a jumper (if its cold :)),0
8718, Well at least they are keeping the floors nice and clean... Am I the only one that secretly REALLY wants them to hit the stone thing by accident  and send it back the other way? That would be some good ass entertainment :D,0
8719, Sorrrry :( It's not because of you though missy :P That actually makes it better :) You are welcome to hate mine? :),0
8720, I don't like that song.,0
8721, Haha  it couldn't have been worse than my day? Trust me on that :P I think I should come to your classes and have a word with your teacher? He seems rather morbid  I think I can achieve a better and more positive atmosphere in the classroom ;),0
8722, Because of the job that I do  I am constantly meeting and engaging with new people. Some of them are nice  some of them...not. Some weird  some eccentric  some rude  some polite. Its hard to put a definition on 'weirdest' and to pin a certain person down. Definitely some of the customers I meet are very weird (if I take it as the 'odd' interpretation)  for example  once I had 2 guys sat down in one of my tables  and one kept staring at me. It was a little offputting  so I tried to avoid them as much as I could. When I was putting their food down  a member of staff (a guy) said bye to me  gave me a hug and a kiss on the cheek. The guy on my table  stood up  eyed him with the worst look as my friend walked out. He then looked at me and said he doesn't appreciate your eyes. He looks about 12  pshhhhh  then sat down and ate. LOL!!! Thats just one weirdo  I meet a lot :P,0
8723, Hmmmmm  well  thats quiet a lot :) I agree  thats love ;) <33333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333 x infinity ;),0
8724, YEAH! That part on After Ellen was hilarious! Kat was like well their is a hap-! and lily makes a strange Bzz ing noise or something! That was too cute for words! lol! So yeah  its probably about showing Naomi how much she really cares (again). But hey  I love jealous Naomi! Only because I think Emily needs to see it. So yeah  sounds good for the ending XD I hope they don't do anything like they did last series though (Gen1 I mean) no one really had happy endings :S It was sad :''''''(,0
8725, Haha! Well technically we are already married  so seeing as you are my newly wed  I had to choose you ;) How about you? Snog  Marry  Avoid? :),0
8726, Awwww A very cute idiot I have never awwed at being called an idiot before :P <3,0
8727, Actually  for your information. I was probably the most innocent and well behaved :P,0
8728, No  I was just named Kelly because my dad liked it. They put a lot of thought into that one didn't then :P But imagine if I was named my mums old surname (which would have been changed to blake once she got married) and then they split up  going back to her former surname. What a shit name! lol,0
8729, I don't really believe in anything in particular. Im more a mix of views and stuff rather than sticking to any religion exactly.  I was baptised  so technically I am a christian  but im not in the sense that I don't believe in God. Well  I don't not believe  but I don't believe exactly either lol. Im an Athiest I suppose :) How about you? :),0
8730, Poverty frankly sucks. Don't get me started on this :S Why are places like Africa still in so much debt  when all they do is borrow money from other countries = to pay back other debts  therefore getting themselves worse in the process. Where is good will these days? Why cant 3rd world debt be abolished? As for poverty in other situations. Some people who are lazy and can't be bothered to give a shit  I don't feel for. But the people who are trying to get by  but cant because of tax and loans and owing people shit  what's the point? We are all people  cant we live the same? too many issues for a single post :),0
8731, Errrrrm  im going to be obvious and say Ellie? lol,0
8732, Buffy  Angel  Charmed  The OC  South of Nowhere  Friends. Mostly the high school ones  probably because I can relate to them better :),0
8733, HAHA! Animal? Ummm  I don't think I really resemble any animals lol. Well the closest would probably be an ape  but thats only because of evolutional purposes  Im not big and hairy! :P lol,0
8734, Ummm  I have never been that crazy really. Well  I can't remember  and that may be a good thing lol! I wasn't a boring teenager  but I was never  lets say like Cook (and I know you watch Skins ;) lol). Im not the person to say don't do this  don't do that  I do like to try things  but I suppose I have never been CRAZY-esque :),0
8735, Never Cheat. Never lose hope. Never give in.,0
8736, I had spaghetti bolognaise with a meat substitute. How yummy :),0
8737, Right now  a night in without the parents. How exciting (that was sarcasm by the way) :),0
8738, Hmmm  can I name cocktails? Rasbaretto (Rasberry liqueur  ameretto and vanilla ice cream) Barnamint Baileys (Baileys  mint liqueur  oreo cookies  vanilla ice-cream) June Bug (Midori  Malibu  sweet and sour  pineapple juice),0
8739, Im addicted to music  without doubt! and probably twitter and formspring (which is really bad! Your fault :P haha),0
8740, Well  my mum is kind of an easy going person BUT she can be REALLY annoying! She always jumps to things  for example Kelly  feed the animals Okay  give me 10 minutes then I will do it Okay  but you better  they will die with no food. Rabbits need to be fed every day otherwise they need to go to the vets yes  okay mum I mean it Kelly. Tonight yeah mum! I know they will die otherwise *I ignore* lol  My dad  well he is the opposite really. Things he wants  he gets. He want's something done a certain way  thats how its done. He is pretty argumentative too  which is probably why we clash. I stick up for things that I believe in  so we don't get on like the best of people :( How about yours? :),0
8741, Well I say sweetie  hun  lovely quite a bit. I don't really say babe  not even in the romantic kind of way  its not the nicest of things to be called lol. If I find someone attractive then I call them gorgeous  or beautiful or something :) If I were dating someone  I would probably call them gorgeous a lot lol. I call Bella gorgeous all the time! Because she is just tooooo beautiful for words :D,0
8742, ITS COLDDDDDDD :'(,0
8743, Well  in 5 years  I would like to see myself having successfully completed the motion picture film course in Brighton  and hopefully I would have made some useful contacts within the filming industry. I would hopefully be starting out in smaller projects (perhaps even as a runner) and by 5 years  would like to see myself having created some successful short films to take to international short film festivals. In 10 years  I would like to see myself having started out in direction or production of small independent films  and starting to settle down with a family :),0
8744, Ummm  I don't know if its possible  but I believe that someone could have STRONG feelings for someone at first sight. For me  falling in love means falling in love with their personality too  and you can't know their personality by just looking at them. So for me  not possible :P,0
8745, Pink.,0
8746, Well we turn blue  and humans are a yellowish colour. So  I guess they would turn our colour?,0
8747, Same  Caude Michel Colour Protect. Smells lovely!,0
8748, A-M-A-Z-I-N-G!!!! :D I think the premature menopause thing was a bit random  I would have liked it to have been something else (she just seems too young for that) but on a good note. I loved the Naomily angst  and Im glad Emily is going all off the rails let Naomi know exactly what she has done to her :S Plussss  the Fitches. A whole 45 minute episode around the Fitches. Can't complain at that XD What did you think?,0
8749, Live XXL Hair colour in Red Passion :) Although  I used a garnier nutrisse browny colour as a base.,0
8750, Ummmm  blonde  brown  red  purple and pink :) Soon going back to blonde (bleach) but still a natural-ish colour :),0
8751, A cob? As in sweetcorn? LOL!,0
8752, Mallerinas?,0
8753, It depends  you have to ask yourself; is there a chance we could ever be something? If the answer is yes  then thats a good start. You need to get to know that person and then go from there.  If the answer is not a chance! then  its really shit  but you need to stop yourself from falling any harder than you already have.,0
8754, It depends on what it is  if its something that involves or affects you  then you call them out on it. If its something that is personal to them  then let them come to you in their own time. Either way  give them time to come to you about it  and then resort to the above option after you've given them a chance to explain. I don't know if that really helps?,0
8755, Well it pretty much sucks to be honest. Its happened to me before  and its really hard to deal with. I think rather than giving up  make sure there is no chance with them. If there is  then go for it! You have nothing to lose. If there isn't a chance I think then you need to try and think about all the negative things about that person  to try and snap yourself out of it  at least until some of the pains wears off :(,0
8756, Whenever something important is out of my control. Like  if something has happened in work  and im going to be in trouble for example ;) Or an interview  because you have no control over the situation (apart from how you come across) it can be bloody scary! :(,0
8757, I normally drink water  and eat....I guess revels? If I eat anything  its maltesers or Revels :),0
8758, Individual? :),0
8759, Probably both  depending on my mood :),0
8760, Well  obviously im gay  so I can't comment about things on guys  but girls. I love how feminine they can be (not in a Paris or Nicole way  GOD NO) but how a girl can be all does my bum look big in this? or what colour dress?  its just rather cute  lol. Also  girls are pretty hot. What can I say ;) and AGAIN  the sensitivity thing. A girl can get you more than a guy can  so I think to understand your partner in a relationship  is pretty damn important :),0
8761, I look for someone who is similar to me actually. I would say that someone trusting  honest  caring  funny  cute  romantic are all qualities that I look for in someone who I would potentially date :),0
8762, Their ability to constantly be at eachothers throats. Wow. Don't you just love it :P,0
8763, Hmmmm  probably stroking my Skin <333 Both are so relaxing though :),0
8764, The majority of them are probably cool beans  however  there is an odd few that  well  what can I say. Let the standards of the UK slip ;),0
8765, Seeing as this question was about Puberty and not poverty  there really isn't very many issues I feel about it. Except that fact  that its obviously good  otherwise there would be young men wandering around with incredibly hight pitched voices. That would be confusing.,0
8766, If the date is going really well  then I think people should be honest with everything. If you mean the first date  then obviously stay away from any exes lol. Thats a typical no no :P,0
8767, Canadians are Turds! Its the American's that float my boat ;),0
8768, I think it can be a really expressive way of saying your feelings :) Some poems REALLY confuse me like ANYTHING though. Mainly the ones that we had to study in English. But if its written to someone  meaning to be a way to project how they feel about them  then it is DEAD sweet :D,0
8769, to ship? It means to believe in a couple  believe that they work. Kind of :),0
8770, It means I let them in? I embrace their feelings and eventually can return them? I don't have problems letting people in  but I do know a lot of people who like to shut people out. ...and yes  It drives me crazy :(,0
8771, No clue :/,0
8772, Some religious correction for something? :S,0
8773, Ummm  like a strawberry kind of cherry scent :),0
8774, You  but im sure you know that already. Anything where I can see someone has gone out of their way to either talk to me  do something for me. But all in all  when someone has done something really really special  that took so much effort  and it was all for me  I really really melt <3,0
8775, I have no idea :/ and Im too exhausted right now to even think about it :S Ummm  you mean my experience or others? Maybe something like  being serious and never letting loose may get you a good job  but it's not a way to enjoy life.,0
8776, Probably my cousin  because she is the person who I get on with the best outside of the people that I live with.,0
8777, CHOCOLATE!!! Anything with Chocolate in  and I just dieeeeee! Milk or white though  no dark stuff :S,0
8778, Phone  Car keys  house keys  money  jewellery and clothing ;),0
8779, Dunno. You get high?,0
8780, Ummmmmm  I think it was the Kat/Meg one. The one where I was pestering Meg for an autograph  and Kat burst out crying.  Kat was trying to explain  but Meg pulled her away. All she said was boyfriend.. lol. Then they went into a premiere of something  and I was left stood there  by my lonesome of the shopping mall...then I lost my car in the car park. It was all very random :/,0
8781, hmmm  you end up chasing after it? :/,0
8782, Of course. Its your little area of special talk,0
8783, I would like to ask myself the same question... :/,0
8784, I don't know if I would ever leave one  but being remembered for doing something great  that would be awesome :D It doesn't even have to be big  just something that people would respect you for in years to come :),0
8785, I think life is beautiful. In general. Everything about it  where we came from  how we were created  if it was indeed a miracle or a scientific explosion. I think there is inspiration to find in everything. Its not limited to a certain flower or building  its in everything around us  people  surroundings  flowers. Its just about how you see it :),0
8786, What's harder? DEFINITELY telling someone else. Only because  if someone is telling you how they feel  at least you have the control of the situation  and you can control how you react. However  if you are telling someone you love them  you have completely put yourself out there  and have no input on where the conversation goes next. Its all about having the control of the situation  and even if you don't feel the same  at least you aren't putting your heart on the line :),0
8787, I do have a bedside table indeed. Its a black wooden effect thing  and I have a small lamp  my remote controls  a bottle of perfume  my phone (when I sleep) and a coaster (for a drink) :),0
8788, HAHA! I don't think I can post that on here ;);),0
8789, I think getting into this Film School on Friday is definitely up there! Oh  also getting my work entered into a big art museum thing once by my art teacher (without%,0
8790, Hmmmmmmmmmmmm  my car? It may be boring to you  but I LOVEEEE IT! Its a new Beetle cabriolet  in metallic light silver  and I have birds and flowers down the sides of it. It has a black leather trip  and is plain gorgeous :D <33333333 lol!,0
8791, POUNDS!!! GBP BABY!  lol,0
8792, No idea  and thats too many 'e's and 's's to even bare thinking about :) Diddums...,0
8793, Probably LA. It was a 14 hour flight from home  and I hate flying so it was HORRRRRRRRRIBLE :'(,0
8794, Probably their eyes. Thats what you look at when you talk to someone  and you can tell a lot about a person from looking into their eyes. Not what is going on with them and their life history  of course not  but you can get a vibe of 'what that person is like' if that makes sense? sometimes you are wrong  but hey  its the best judge of character when looking at someone :),0
8795, I can imagine? Well happily married  perfect job  perfect kids  perfect life :D Whatever 'perfect' is :D (and no im not Katie :P),0
8796, Losing all the people who I love  any form of communication with the world. Being paralyzed and unable to speak  all of the above :'(,0
8797, Well  I remember once  when we had not long been back from seeing The Grudge in the cinema  and I had an idea to freak my mum out.,0
8798, Well  it may not be that stupid  but I will always remember it. All through school  I was always the good girl who never got into trouble. I remember during secondary school  in year 8 (which is about age 11/12) I was on a lunch break and I and all my friends bought a plate of chips for dinner.,0
8799, Ummmm  Im not really a difficult or 'out there' kind of person  but lets think  there must be something... ........... ........... .......... Nope  can't think of anything. I guess im just not that stupid ;),0
8800, Well  once I took MDMA once and  well  umm  I was out of it I suppose  and I went to bed with a random bloke! LOL! Im pretty sure nothing happened but still  for me  that is rather crazy :S Probably why I have never done it since lol.,0
8801, Italian! Without doubt!!! Best foooood! I don't really like chinese  japanese  indian  thai etc etc lol. So im pretty fussy when it comes to food types :P,0
8802, Ermmmmm  I don't think I have one lol. Probably eyes? But it depends on how my make-up looks :P My eyes look PURE GREEEEEEEN in the daylight  but at night. They look boring lol!,0
8803, I don't actually day dream  so I can't really answer that :),0
8804, Loosing the ones that I love  and dying alone or unhappy :(,0
8805, pet peeve? What the hell is a pet peeve?! lol,0
8806, Skinssssssss collage of loads of Emily pictures XD,0
8807, I think its different for each person  but the definition of happiness for me  would be to start a family  to provide for my family  see them all go far in life  have the greatest relationship with my parents  a great career  and most of all  the root of happiness  find love :),0
8808, Time for Coffee? I posted it on Livejournal and Fanfiction if you are interested :),0
8809, Cheddar :)  Nice and simple would do me  I don't need anything fancy :),0
8810, haha  random. Ummm  'There'? lol,0
8811, Hmmmm  if I said chocolate would you think How original and pull a sarcastic face? lol,0
8812, On me  or in general? I think probably blonde for both. I just love blonde hair  but only when it is looked after properly. Those people that constantly straighten and mess about with their hair  don't deserve to even have hair :P All hair colours are beautiful  but it completely depends on the person :) Im not so into wacky colours  eg mixes of pink  purple  green  blue etc. But Natural tones  definitely :) With the exception of bright red  because that is still a natural colour  just exaggerated a little :P,0
8813, Has to be pasta :) Definitely. Its so versitile! You can do so many things with it  and although it doesn't necessarily have much taste  its the texture I really like :),0
8814, CHEESECAKE!!! Without doubt!!! I don't love ice-cream that much  and im not really a hot desert person. But cheesecake  I could eat all day! LOL! Toffee or strawberry XD YUMMM! I want some now :(,0
8815, I don't really eat Jam  except on rice pudding. Ummmm  cherry?,0
8816, Probably sketching :) But I have to be in the mood for it. If not  then Twitter or lately  formsprint ;) Orrrr  playing the drums. But I only have time slots for that (for obvious reasons) so if im not in the mood  I wont play  and if im in the mood but its too late  I can't play :(,0
8817, I never have thought about it  I would say Italy. For some random reason  I think it has a ring to it :),0
8818, OMG! Belgium seashells!! They are THE chocolate XD,0
8819, Kelly Annabel Blake. But schhhhhh  I don't like anyone to know my middle name :P,0
8820, Hmmmmmmmmm  guilty pleasure. Probably watching movies and TV shows with lesbian subplots (LOL). Only because they are extremely cute (usually) and well  interesting...ahem...next question...,0
8821, It sounds lame  but the thing that springs to mind  was the filming of the Skins opening sequence :) I LOVED IT! Not just because it was Skins  but the whole atmosphere of filming  it was amazing!,0
8822, Ummmmm  180??,0
8823, Well im a sucker for someone who can be original. Like  say just getting a take away and going somewhere really nice  sitting under the stars eating it. I think my perfect date would involve a beach walk during sunset (has to be a warm night) then sitting down with a picnic under the stars watching the sun finally set. Dreamy much! LOL,0
8824, I HATEEEE it when people say 'Fanny' or 'fart' (something to do with the f's lol). But I reallllly cannot stand them :S EUGH! haha,0
8825, Im naturally blonde :) Not bleached blonde  but a sandy kind of natural tone :),0
